Filename,Validity Has Exception,Validity Problem Count,Validity Message,FMI Version,Co-Simulation,Model Exchange,Param Count,Input Count,Output Count,Generation Tool
results/downloads\ntampouratzis\APOLLON-simulator\ptII_ptolemy_actor_lib_fmi_test_auto_vanDerPol20RC1.fmu,False,0,,2.0,True,False,0,0,0,
results/downloads\ntampouratzis\APOLLON-simulator\ptII_ptolemy_actor_lib_fmi_test_auto_vanDerPolME1.fmu,False,0,,1.0,False,True,1,0,0,
results/downloads\ntampouratzis\APOLLON-simulator\ptII_ptolemy_actor_lib_fmi_test_auto_vanDerPolME20.fmu,False,0,,2.0,False,True,1,0,0,
results/downloads\ntampouratzis\APOLLON-simulator\ptII_ptolemy_demo_AirManagementSystem_AMS_AMSSim.fmu,False,404,"ERROR (line 24, column 0): Element 'isLinear': This element is not expected. Exp...",1.0,True,False,300,0,0,JModelica.org
results/downloads\ntampouratzis\APOLLON-simulator\ptII_ptolemy_demo_ElectricPowerSystem_Gen_Ctrl_Load.fmu,False,0,,1.0,True,False,0,2,1,SimulationX 3.5.705.14 (10/02/12)
results/downloads\ntampouratzis\APOLLON-simulator\ptII_ptolemy_demo_ElectricPowerSystem_onOffSupervisor.fmu,True,0,Exception: Unsupported FMI version: 1.5,,,,,,,
results/downloads\ntampouratzis\APOLLON-simulator\ptII_ptolemy_demo_ElectricPowerSystem_onOffSupervisorSimX.fmu,False,3,"ERROR (line 13, column 0): Element 'CoSimulation', attribute 'canHandleEvents': ...",2.0,True,False,0,2,1,
results/downloads\nwinbush\energyplus_plantcoverage\datasets_FMUs_MoistAir.fmu,False,0,,1.0,True,False,0,4,2,
results/downloads\nwinbush\energyplus_plantcoverage\datasets_FMUs_ShadingController.fmu,False,0,,1.0,True,False,0,2,1,
results/downloads\open-simulation-platform\cosim4j\core_src_test_resources_fmus_2.0_cs_20sim_4.6.4.8004_ControlledTemperature_ControlledTemperature.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,19,0,2,20-sim
results/downloads\open-simulation-platform\cosim4j\core_src_test_resources_fmus_2.0_cs_20sim_4.6.4.8004_TorsionBar_TorsionBar.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,48,0,2,20-sim
results/downloads\open-simulation-platform\cosim4j\core_src_test_resources_ssp_demo_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\cosim4j\core_src_test_resources_ssp_demo_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_dp_controller.fmu,False,0,,2.0,True,False,0,9,3,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_dp_reference_model.fmu,False,0,,2.0,True,False,0,3,3,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_linearized_wave_model.fmu,False,0,,2.0,True,False,11,0,12,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_power_system.fmu,False,0,,2.0,True,False,1,17,8,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_thrust_allocation.fmu,False,0,,2.0,True,False,0,3,7,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_thruster_model.fmu,False,0,,2.0,True,False,0,7,12,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_vessel_model.fmu,False,0,,2.0,True,False,0,24,12,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_winch.fmu,False,0,,2.0,True,False,3,7,3,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\construction-vessel_fmus_wind_model.fmu,False,0,,2.0,True,False,0,12,6,Simulink (R2020a)
results/downloads\open-simulation-platform\demo-cases\dp-ship_DPController.fmu,False,3,"The variable name ""iepsi"" (line 42) is not unique.",1.0,True,False,21,15,3,
results/downloads\open-simulation-platform\demo-cases\dp-ship_NLPobserver.fmu,False,0,,1.0,True,False,27,6,6,20-sim 4.7.0
results/downloads\open-simulation-platform\demo-cases\dp-ship_OSOM.fmu,False,0,,1.0,True,False,158,5,6,20-sim 4.7.0
results/downloads\open-simulation-platform\demo-cases\dp-ship_ReferenceGenerator.fmu,False,0,,1.0,True,False,21,6,6,
results/downloads\open-simulation-platform\demo-cases\dp-ship_ThMPC.fmu,False,0,,1.0,True,False,40,3,8,
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_BoxReference.fmu,False,0,,2.0,True,False,42,0,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_ControlSystemCommunication.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,True,False,0,12,3,
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_CurrentModel.fmu,False,8,"""Current_calculation.Dynamic direction.Band-Limited White Noise.White Noise.Mean...",2.0,True,False,41,0,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_DPController.fmu,False,4,"""Integral_actionbias_compensation.Integral Contribution.InitialOutput[0]"" (line ...",2.0,True,False,77,15,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_ReferenceModel.fmu,False,0,,2.0,True,False,41,3,9,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_SimulatorCommunication.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,True,False,0,3,12,
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_ThrusterDynamics.fmu,False,0,,2.0,True,False,15,3,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\demo-cases\gunnerus-dp_fmus_VesselModel.fmu,False,2,"""X_DOF_DP_model.X_DOF_transformation.Euler angles to attitude transformation mat...",2.0,True,False,168,18,18,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_ControlAllocatorGIFixedAngles.fmu,False,26,"ERROR (line 9, column 0): Element 'ScalarVariable', attribute 'previous': The at...",2.0,True,False,6,10,8,SIANI FMU Builder v2.6.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_DPController.fmu,False,29,"ERROR (line 9, column 0): Element 'ScalarVariable', attribute 'previous': The at...",2.0,True,False,0,24,3,SIANI FMU Builder v2.6.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_NonlinearPassiveObserver.fmu,False,15,"ERROR (line 10, column 0): Element 'ScalarVariable', attribute 'previous': The a...",2.0,True,False,0,7,6,SIANI FMU Builder v2.6.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_PMAzimuth.fmu,True,0,"Exception: Variable ""input_x_rel_ap"" (line 9) has declaredType="""" which has not been defined.",,,,,,,
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_PalfingerCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,150,32,22,20-sim 4.8.2
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_PowerPlant.fmu,False,0,,1.0,True,False,159,6,9,20-sim 4.7.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_ThrusterDrive.fmu,False,0,,1.0,True,False,57,4,4,20-sim 4.7.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_TunnelThruster.fmu,True,0,"Exception: Variable ""input_x_rel_ap"" (line 9) has declaredType="""" which has not been defined.",,,,,,,
results/downloads\open-simulation-platform\demo-cases\gunnerus-palfinger-crane_fmus_WaypointProvider3DOF.fmu,False,17,"ERROR (line 9, column 0): Element 'ScalarVariable', attribute 'previous': The at...",2.0,True,False,0,9,6,SIANI FMU Builder v2.6.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-waypoint-following_fmus_Converter.fmu,False,7,"ERROR (line 9, column 0): Element 'ScalarVariable', attribute 'previous': The at...",2.0,True,False,0,3,2,SIANI FMU Builder v2.6.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-waypoint-following_fmus_PMAzimuth.fmu,True,0,"Exception: Variable ""input_x_rel_ap"" (line 9) has declaredType="""" which has not been defined.",,,,,,,
results/downloads\open-simulation-platform\demo-cases\gunnerus-waypoint-following_fmus_PowerPlant.fmu,False,0,,1.0,True,False,159,6,9,20-sim 4.7.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-waypoint-following_fmus_ThrusterDrive.fmu,False,0,,1.0,True,False,57,4,4,20-sim 4.7.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-waypoint-following_fmus_TrajectoryController.fmu,False,25,"ERROR (line 9, column 0): Element 'ScalarVariable', attribute 'previous': The at...",2.0,True,False,0,20,3,SIANI FMU Builder v2.6.0
results/downloads\open-simulation-platform\demo-cases\gunnerus-waypoint-following_fmus_WaypointProvider2DOF.fmu,False,14,"ERROR (line 9, column 0): Element 'ScalarVariable', attribute 'previous': The at...",2.0,True,False,0,6,6,SIANI FMU Builder v2.6.0
results/downloads\open-simulation-platform\demo-cases\house_Clock.fmu,False,0,,2.0,True,False,1,0,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\demo-cases\house_InnerWall.fmu,False,3,"The file path ""binaries\win64/"" contains a backslash.",2.0,True,False,1,2,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\demo-cases\house_OuterWall1.fmu,False,3,"The file path ""binaries\win64/"" contains a backslash.",2.0,True,False,1,2,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\demo-cases\house_OuterWall2.fmu,False,3,"The file path ""binaries\win64/"" contains a backslash.",2.0,True,False,1,2,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\demo-cases\house_Room1.fmu,False,3,"The file path ""binaries\win64/"" contains a backslash.",2.0,True,False,1,4,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\demo-cases\house_Room2.fmu,False,3,"The file path ""binaries\win64/"" contains a backslash.",2.0,True,False,1,4,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\demo-cases\house_TempController.fmu,False,3,"The file path ""binaries\win64/"" contains a backslash.",2.0,True,False,4,3,3,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\demo-cases\lars_fmus_AFrame.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,14,2,2,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\lars_fmus_AFrameActuator.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,1,2,1,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\lars_fmus_AFrameController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,11,2,1,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\lars_fmus_AframeActuatorSetPoint.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,1,0,1,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\lars_fmus_Winch.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,14,4,4,SimulationX 3.7.2.40674 (02/05/16)
results/downloads\open-simulation-platform\demo-cases\lars_fmus_WinchActuator.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,1,2,1,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\lars_fmus_WinchActuatorSetPoint.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,1,0,1,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\lars_fmus_WinchController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,10,3,1,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\open-modelica-thruster_Thruster.fmu,False,144,"The unit ""rad/s"" of variable ""thrusterDrive.motor.motorDynamics.omega"" (line 57)...",2.0,True,True,109,10,3,OpenModelica Compiler v1.13.2 (64-bit)
results/downloads\open-simulation-platform\demo-cases\quarter-truck_chassis.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,8,1,2,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\quarter-truck_ground.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,4,1,2,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\quarter-truck_wheel.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,9,2,3,20-sim 4.7.1
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_gps_sender.fmu,False,0,,2.0,True,False,0,21,0,
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_gps_sensor.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,True,False,9,6,21,
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_gyro_sender.fmu,False,0,,2.0,True,False,0,2,0,
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_gyro_sensor.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,True,False,3,1,2,
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_vru_sender.fmu,False,0,,2.0,True,False,0,3,0,
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_vru_sensor.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,True,False,5,2,3,
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_wind_sensor.fmu,False,2,ModelStructure/Outputs must have exactly one entry for each variable with causal...,2.0,True,False,5,2,5,
results/downloads\open-simulation-platform\demo-cases\sensors-and-senders_fmus_wind_sensor_sender.fmu,False,0,,2.0,True,False,0,5,0,
results/downloads\open-simulation-platform\demo-cases\tutorial-fmus_Damper.fmu,False,0,,1.0,True,False,17,2,2,
results/downloads\open-simulation-platform\demo-cases\tutorial-fmus_Mass.fmu,False,0,,1.0,True,False,27,4,4,
results/downloads\open-simulation-platform\demo-cases\tutorial-fmus_Spring.fmu,False,0,,1.0,True,False,18,2,2,
results/downloads\open-simulation-platform\libcosim\tests_data_fmi1_identity.fmu,False,0,,1.0,True,False,0,4,4,
results/downloads\open-simulation-platform\libcosim\tests_data_fmi2_Clock.fmu,False,3,"The file path ""binaries\win64/"" contains a backslash.",2.0,True,False,1,0,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\libcosim\tests_data_fmi2_RoomHeating_OM_RH.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,20,3,1,OpenModelica Compiler OMCompiler v1.12.0-dev.131+gc80769b
results/downloads\open-simulation-platform\libcosim\tests_data_fmi2_WaterTank_Control.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OMCompiler v1.12.0-dev.131+gc80769b
results/downloads\open-simulation-platform\libcosim\tests_data_fmi2_fail.fmu,False,0,,2.0,True,False,0,1,0,
results/downloads\open-simulation-platform\libcosim\tests_data_fmi2_vector.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,0,3,3,
results/downloads\open-simulation-platform\libcosim\tests_data_ssp_demo_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\libcosim\tests_data_ssp_demo_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\libcosimc\tests_data_fmi1_identity.fmu,False,0,,1.0,True,False,0,4,4,
results/downloads\open-simulation-platform\libcosimc\tests_data_fmi2_fail.fmu,False,0,,2.0,True,False,0,1,0,
results/downloads\open-simulation-platform\libcosimc\tests_data_ssp_demo_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\libcosimc\tests_data_ssp_demo_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-model-description_src_test_resources_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-model-description_src_test_resources_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-1_DPController.fmu,False,3,"The variable name ""iepsi"" (line 42) is not unique.",1.0,True,False,21,15,3,
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-1_NLPobserver.fmu,False,0,,1.0,True,False,27,6,6,20-sim 4.7.0
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-1_OSOM.fmu,False,0,,1.0,True,False,158,5,6,20-sim 4.7.0
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-1_ReferenceGenerator.fmu,False,0,,1.0,True,False,21,6,6,
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-1_ThMPC.fmu,False,0,,1.0,True,False,40,3,8,
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-2_Clock.fmu,False,0,,2.0,True,False,1,0,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-2_InnerWall.fmu,False,0,,2.0,True,False,1,2,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-2_OuterWall1.fmu,False,0,,2.0,True,False,1,2,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-2_OuterWall2.fmu,False,0,,2.0,True,False,1,2,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-2_Room1.fmu,False,0,,2.0,True,False,1,4,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-2_Room2.fmu,False,0,,2.0,True,False,1,4,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-2_TempController.fmu,False,0,,2.0,True,False,4,3,3,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-3_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-3_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-4_Clock.fmu,False,0,,2.0,True,False,1,0,1,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-4_Current.fmu,False,0,,2.0,True,False,8,0,6,FMI Toolbox 2.5 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-system-structure_src_test_resources_use-case-4_THR1.fmu,False,0,,2.0,True,False,1943,1050,45,FMI Toolbox 2.6.1b1 from Modelon run at MATLAB (R2017a) win64
results/downloads\open-simulation-platform\osp-validator\osp-validator-cli_src_main_resources_example_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-validator-cli_src_main_resources_example_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-validator-cli_src_test_resources_CraneController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,147,9,3,20-sim 4.7.1
results/downloads\open-simulation-platform\osp-validator\osp-validator-cli_src_test_resources_KnuckleBoomCrane.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,27,3,6,20-sim 4.7.1
results/downloads\open-simulation-platform\proxy-fmu\data_fmus_1.0_Damper.fmu,False,0,,1.0,True,False,17,2,2,
results/downloads\open-simulation-platform\proxy-fmu\data_fmus_1.0_Mass.fmu,False,0,,1.0,True,False,27,4,4,
results/downloads\open-simulation-platform\proxy-fmu\data_fmus_1.0_Spring.fmu,False,0,,1.0,True,False,18,2,2,
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step1_BoxReference.fmu,False,0,,2.0,True,False,42,0,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step1_CurrentModel.fmu,False,8,"""Current_calculation.Dynamic direction.Band-Limited White Noise.White Noise.Mean...",2.0,True,False,41,0,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step1_DPController.fmu,False,4,"""Integral_actionbias_compensation.Integral Contribution.InitialOutput[0]"" (line ...",2.0,True,False,77,15,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step1_ReferenceModel.fmu,False,0,,2.0,True,False,41,3,9,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step1_ThrusterDynamics.fmu,False,0,,2.0,True,False,15,3,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step1_VesselModel.fmu,False,2,"""X_DOF_DP_model.X_DOF_transformation.Euler angles to attitude transformation mat...",2.0,True,False,168,18,18,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step2_BoxReference.fmu,False,0,,2.0,True,False,42,0,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step2_CurrentModel.fmu,False,8,"""Current_calculation.Dynamic direction.Band-Limited White Noise.White Noise.Mean...",2.0,True,False,41,0,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step2_DPController.fmu,False,4,"""Integral_actionbias_compensation.Integral Contribution.InitialOutput[0]"" (line ...",2.0,True,False,77,15,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step2_ReferenceModel.fmu,False,0,,2.0,True,False,41,3,9,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step2_ThrusterDynamics.fmu,False,0,,2.0,True,False,15,3,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step2_VesselModel.fmu,False,2,"""X_DOF_DP_model.X_DOF_transformation.Euler angles to attitude transformation mat...",2.0,True,False,168,18,18,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step3_BoxReference.fmu,False,0,,2.0,True,False,42,0,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step3_CurrentModel.fmu,False,8,"""Current_calculation.Dynamic direction.Band-Limited White Noise.White Noise.Mean...",2.0,True,False,41,0,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step3_DPController.fmu,False,4,"""Integral_actionbias_compensation.Integral Contribution.InitialOutput[0]"" (line ...",2.0,True,False,77,15,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step3_ReferenceModel.fmu,False,0,,2.0,True,False,41,3,9,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step3_ThrusterDynamics.fmu,False,0,,2.0,True,False,15,3,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step3_VesselModel.fmu,False,2,"""X_DOF_DP_model.X_DOF_transformation.Euler angles to attitude transformation mat...",2.0,True,False,168,18,18,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step4_BoxReference.fmu,False,0,,2.0,True,False,42,0,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step4_CurrentModel.fmu,False,8,"""Current_calculation.Dynamic direction.Band-Limited White Noise.White Noise.Mean...",2.0,True,False,41,0,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
